name_last,name_first,bpid,key_mlbam,key_bbref,key_fangraphs,mlb_played_last
Mujica,Edward,46483,465629,mujiced01,3970,2017
Mujica,Jose,102112,620445,mujicjo01,17821,2020
Mulcahy,Hugh,26545,119486,mulcahu01,1009289,1947
,,,-1,,-1,
Mulder,Mark,952,150426,muldema01,932,2008
Muldoon,Mike,26546,119487,muldomi01,1009290,1886
Mulholland,Terry,1109,119488,mulhote01,665,2006
,,,-1,,-1,
Mullane,Tony,26547,119489,mullato01,1009291,1894
Mulleavy,Greg,26548,119490,mullegr01,1009296,1933
Mullee,Conor,66572,571969,mulleco01,11580,2016
,,,-1,mullea01,-1,1928
Mullen,Billy,26550,119495,mullebi01,1009293,1928
Mullen,Charlie,26551,119492,mullech01,1009294,1916
Mullen,James,26561,119504,mulliji01,1009305,1905
Mullen,Martin,26549,119491,mulle01,1009292,1872
Mullen,Moon,26553,119493,mullemo01,1009298,1944
,,,-1,,-1,
Mullen,Scott,1390,150206,mullesc01,618,2003
Muller,Freddie,26554,119496,mullefr01,1009295,1934
Muller,Kyle,108272,666205,mulleky01,20167,2021
Mulligan,Dick,26555,119500,mullidi01,1009299,1947
Mulligan,Eddie,26556,119497,mullied01,1009300,1928
Mulligan,Joe,26557,119499,mullijo02,1009307,1934
Mulligan,John,26558,119498,mullijo01,1009306,1884
Mulligan,Sean,17424,119501,mullise01,1009310,1996
Mullin,George,26559,119502,mullige01,1009302,1915
Mullin,Henry,26560,119503,mullihe01,1009304,1884
Mullen,John,26552,119494,mullejo01,1009297,1876
,,,-1,,-1,
Mullin,Pat,26562,119505,mullipa01,1009308,1953
Mulliniks,Rance,17711,119506,mullira01,1009309,1992
Mullins,Cedric,105439,656775,mullice01,17929,2021
Mullins,Fran,26563,119507,mullifr01,1009301,1986
Mullins,Greg,17425,150078,mulligr01,1009303,1998
Mulrenan,Dominic,26564,119508,mulredo01,1009311,1921
Mulroney,Frank,26565,119509,mulrofr01,1009312,1930
Mulvey,Joe,26566,119510,mulvejo01,1009313,1895
Mulvey,Kevin,52239,453381,mulveke01,6947,2010
Mumphrey,Jerry,26567,119511,mumphje01,1009314,1988
Munce,John,26568,119512,muncejo01,1009315,1884
Munch,Jake,26569,119513,munchja01,1009316,1918
Muncrief,Bob,26570,119514,muncrbo01,1009317,1951
Muncy,Max,100007,571970,muncyma01,13301,2021
Mundinger,George,26571,119515,mundige01,1009318,1884
Mundy,Bill,26572,119516,mundybi01,1009319,1913
Munger,Red,26573,119517,mungere01,1009320,1956
,,,-1,mungijo01,-1,1927
Mungo,Van,26574,119518,mungova01,1009321,1945
Muniz,Carlos,48344,444370,munizca01,5878,2008
Muniz,Manny,26575,119519,munizma01,1009322,1971
Munn,Horatio,26576,119520,munnho01,1009323,1875
Munninghoff,Scott,26577,119521,munnisc01,1009324,1980
Munns,Les,26578,119522,munnsle01,1009325,1936
Muno,Danny,68788,594940,munoda01,12214,2015
Munoz,Andres,108274,662253,munozan01,20373,2021
Munoz,Arnie,40084,408097,munozar01,2111,2007
Munoz,Bobby,17426,119528,munozbo01,1009326,2001
Munoz,Jose,18198,119523,munozjo01,1009327,1996
Munoz,Mike,17427,119525,munozmi01,1009328,2000
Munoz,Noe,26579,477510,munozno01,1009329,1995
Munoz,Oscar,18090,119524,munozos01,1009330,1995
Munoz,Pedro,18091,119527,munozpe01,1009331,1996
Munoz,Yairo,100748,622168,munozya01,16313,2021
Munro,Pete,32,133729,munrope01,1546,2004
,,,431054,,-1,
Munson,Eric,1437,276347,munsoer01,481,2009
Munson,Joe,26580,119530,munsojo01,1009332,1926
Munson,Red,26581,119529,munsore01,1009333,1905
Munson,Thurman,26582,119531,munsoth01,1009334,1979
Munter,Scott,40085,434639,muntesc01,3470,2007
Munyan,John,26583,119532,munyajo01,1009335,1891
Mura,Steve,26584,119533,murast01,1009337,1985
Murakami,Masanori,26585,119534,murakma01,1009336,1965
Murata,Toru,68998,538506,muratto01,11652,2015
Murcer,Bobby,26586,119535,murcebo01,1009338,1983
Murch,Simmy,26587,119536,murchsi01,1009339,1908
Murchison,Tim,26588,119537,murchti01,1009340,1920
Murdoch,Wilbur,26589,119538,murdowi01,1009341,1908
,,,-1,murdo02,-1,1924
Murff,Red,26590,119539,murffre01,1009342,1957
Murnane,Tim,26591,119540,murnati01,1009343,1884
,,,-1,murph10,-1,1930
Murphy,(Unknown),26592,119541,murph01,1009344,1884
,,,-1,murph09,-1,1922
Murphy,Bill,40111,430889,murphbi02,4755,2009
Murphy,Billy,26593,119574,murphbi01,1009345,1966
Murphy,Bob,26594,119570,murphbo01,1009346,1890
Murphy,Buzz,26595,119571,murphbu01,1009347,1919
Murphy,Clarence,26596,119542,murphcl01,1009348,1886
Murphy,Con,26597,119543,murphco01,1009349,1890
Murphy,Connie,26598,119544,murphco02,1009350,1894
Murphy,Dale,26599,119545,murphda05,1009355,1993
Murphy,Dan,26600,119549,murphda06,1009356,1989
Murphy,Daniel,50312,502517,murphda08,4316,2020
Murphy,Danny,26601,119548,murphda01,1009351,1892
Murphy,Danny,26603,119547,murphda04,1009354,1970
Murphy,Danny,26602,119546,murphda02,1009352,1915
Murphy,Dave,26604,119550,murphda03,1009353,1905
Murphy,David,45458,461815,murphda07,6035,2015
Murphy,Dick,26605,119568,murphdi01,1009357,1954
Murphy,Donnie,40112,430906,murphdo01,4704,2014
Murphy,Herbert,26606,119556,murphdu01,1009358,1914
Murphy,Dwayne,26607,119551,murphdw01,1009359,1989
Murphy,Ed,26608,119552,murphed01,1009360,1903
Murphy,Ed,26609,119553,murphed03,1009362,1942
Murphy,Eddie,26610,119558,murphed02,1009361,1926
Murphy,Frank,26611,119555,murphfr01,1009363,1901
,,,-1,,-1,
Murphy,Howard,26612,119557,murphho01,1009364,1909
Murphy,John Ryan,60633,571974,murphjr01,10346,2020
,,,-1,,-1,
Murphy,Joe,26613,119562,murphjo02,1009366,1887
Murphy,John,26614,119559,murphjo01,1009365,1884
Murphy,John,26615,119561,murphjo03,1009367,1903
Murphy,Johnny,26616,119560,murphjo04,1009368,1947
Murphy,Larry,26617,119563,murphla01,1009369,1891
Murphy,Leo,26618,119564,murphle01,1009370,1915
Murphy,Mike,26619,119565,murphmi01,1009371,1916
Murphy,Morgan,26620,119566,murphmo01,1009372,1901
,,,-1,murphpa99,-1,
Murphy,Pat,26621,119567,murphpa01,1009373,1890
Murphy,Patrick,103906,641907,murphpa02,19712,2021
Murphy,Rob,17913,119569,murphro01,1009374,1995
Murphy,Sean,108278,669221,murphse01,19352,2021
Murphy,Tom,26622,119572,murphto02,1009376,1979
Murphy,Tom,70673,608596,murphto04,13499,2021
Murphy,Tommy,31605,408209,murphto03,3105,2007
Murphy,Tony,26623,119554,murphto01,1009375,1884
Murphy,Walter,26624,119573,murphwa01,1009377,1931
Murphy,Willie,26625,119575,murphwi01,1009378,1884
Murphy,Yale,26626,119576,murphya01,1009379,1897
,,,-1,murra04,-1,1940
,,,-1,murra03,-1,1938
Murray,A.J.,40116,451262,murraaj01,3422,2008
Murray,Amby,26627,119588,murraam01,1009380,1936
Murray,Bill,26628,119597,murrabi01,1009381,1917
Murray,Billy,130493,492668,murrabi99,-1,
Murray,Bobby,26629,119595,murrabo01,1009382,1923
Murray,Calvin,17428,150273,murraca01,1262,2004
Murray,Colton,69560,605396,murraco02,12264,2016
,,,-1,murraco03,-1,1943
Murray,Dale,26630,119578,murrada01,1009383,1985
Murray,Dan,17429,150240,murrada02,1009384,2000
,,,-1,,-1,
Murray,Ed,26631,119580,murraed01,1009385,1917
Murray,Eddie,17767,119579,murraed02,1009386,1997
Murray,George,26632,119581,murrage01,1009387,1933
Murray,Glenn,17430,119582,murragl01,1009388,1996
Murray,Heath,11191,119583,murrahe01,1510,2002
Murray,Jim,26634,119584,murraji02,1009390,1922
Murray,Jim,26633,119585,murraji01,1009389,1914
Murray,Joe,26635,119589,murrajo01,1009391,1950
Murray,Larry,26636,119590,murrala01,1009392,1979
Murray,Matt,18092,119591,murrama01,1009393,1995
Murray,Miah,26637,119586,murrami01,1009394,1891
,,,-1,murrami02,-1,1932
Murray,Pat,26638,119592,murrapa01,1009395,1919
Murray,Ray,26639,119593,murrara01,1009396,1954
Murray,Red,26640,119587,murrare01,1009397,1917
Murray,Rich,26641,119594,murrari01,1009398,1983
Murray,Tom,26642,119596,murrato01,1009399,1894
Murray,Tony,26643,119577,murrato02,1009400,1923
Murrell,Ivan,26644,119598,murreiv01,1009401,1974
Murtaugh,Danny,26645,119599,murtada01,1009402,1951
Murton,Matt,45459,444875,murtoma01,6307,2009
Muser,Tony,26646,119600,muserto01,1009403,1978
Musgrave,Harrison,103974,643466,musgrha01,16532,2019
Musgraves,Dennis,26647,119601,musgrde01,1009404,1965
Musgrove,Joe,70473,605397,musgrjo01,12970,2021
Musial,Stan,26648,119602,musiast01,1009405,1963
Musselman,Jeff,26649,119603,musseje01,1009407,1990
Musselman,Ron,26650,119604,mussero01,1009409,1985
Musser,Danny,26651,119606,musseda01,1009406,1932
Musser,Neal,40122,461377,mussene01,2727,2008
Musser,Paul,26652,119605,mussepa01,1009408,1919
Mussill,Barney,26653,119607,mussiba01,1009410,1944
Mussina,Mike,1598,119608,mussimi01,837,2008
Mustaikis,Alex,26654,119609,mustaal01,1009411,1940
Mutis,Jeff,18248,119610,mutisje01,1009412,1994
Mutrie,Jim,130530,492669,mutriji99,-1,
Myatt,George,26655,119611,myattge01,1009413,1947
Myatt,Glenn,26656,119612,myattgl01,1009414,1936
Myer,Buddy,26657,119613,myerbu01,1009415,1941
Myers,Al,26658,119620,myersal01,1009416,1891
Myers,Bert,26659,119619,myersbe01,1009417,1900
Myers,Billy,26660,119630,myersbi01,1009418,1941
Myers,Brett,677,408206,myersbr01,962,2013
Myers,Dave,83848,427357,,-1,
Myers,Elmer,26661,119614,myersel01,1009419,1922
Myers,George,26662,119615,myersge01,1009420,1889
Myers,Greg,953,119616,myersgr01,933,2005
Myers,Hap,26663,119625,myersha01,1009421,1915
Myers,Henry,26664,119617,myershe01,1009422,1884
Myers,Hi,26665,119618,myershy01,1009423,1925
Myers,Jimmy,17431,119621,myersji01,1009424,1996
,,,-1,,-1,
Myers,Joseph,26666,119622,myersjo01,1009425,1905
Myers,Lynn,26667,119623,myersly01,1009426,1939
Myers,Mike,16623,119624,myersmi01,68,2007
Myers,Randy,17432,119626,myersra01,1009427,1998
Myers,Richie,26668,119627,myersri01,1009428,1956
Myers,Rod,17433,119628,myersro02,1009429,1997
Myers,Rodney,313,119629,myersro01,1511,2004
Myers,Wil,60635,571976,myerswi01,10047,2021
Myette,Aaron,1280,150329,myettaa01,1263,2004
Myrick,Bob,26669,119631,myricbo01,1009430,1978
Myrow,Brian,40143,434703,myrowbr01,3702,2008
Nabholz,Chris,17712,119632,nabhoch01,1009431,1995
Nabors,Jack,26670,119633,naborja01,1009432,1917
,,,-1,,-1,
Nady,Xavier,16624,294558,nadyxa01,1658,2014
Naehring,Tim,17768,119634,naehrti01,1009433,1997
Nagel,Bill,26671,119635,nagelbi01,1009434,1945
Nagelsen,Lou,26672,119636,nagello01,1009435,1912
Nagelson,Russ,26673,119637,nagelru01,1009436,1970
Nageotte,Clint,31679,425788,nageocl01,2156,2006
Nagle,Judge,26674,119639,nagleju01,1009437,1911
Nagle,Tom,26675,119638,nagleto01,1009438,1891
Nagy,Charles,1110,119640,nagych01,397,2003
Nagy,Mike,26676,119641,nagymi01,1009439,1974
Nagy,Steve,26677,119642,nagyst01,1009440,1950
Nahem,Sam,26678,119643,nahemsa01,1009441,1948
Nahorodny,Bill,26679,119644,nahorbi01,1009442,1984
Nakajima,Hiroyuki,54402,493141,,14446,
Nakamura,Micheal,31761,425781,nakammi01,1734,2004
Nakamura,Norihiro,40168,435518,nakamno01,8786,2005
Naktenis,Pete,26680,119645,naktepe01,1009443,1939
Naleway,Frank,26681,119646,nalewfr01,1009444,1924
,,,-1,,-1,
,,,-1,nancear01,-1,1929
Nance,Kid,26682,119647,nancedo01,1009445,1901
Nance,Shane,147,424585,nancesh01,1584,2004
Nance,Tommy,108282,667297,nanceto01,19178,2021
Napier,Buddy,26683,119648,napiebu01,1009446,1921
,,,-1,napieeu01,-1,1948
Naples,Al,26684,119649,napleal01,1009447,1949
Napoleon,Danny,26685,119650,napolda01,1009448,1966
,,,-1,,-1,
,,,-1,napolla01,-1,1947
Napoli,Mike,31606,435063,napolmi01,3057,2017
Naquin,Tyler,70362,571980,naquity01,13359,2021
Naragon,Hal,26686,119651,naragha01,1009449,1962
Naranjo,Cholly,26687,119652,naranch01,1009450,1956
Narleski,Bill,26688,119654,narlebi01,1009451,1930
Narleski,Ray,26689,119653,narlera01,1009452,1959
Narron,Jerry,26690,119655,narroje01,1009453,1987
,,,-1,,-1,
Narron,Sam,26691,119656,narrosa01,1009454,1943
Narron,Sam,40194,433897,narrosa02,4516,2004
Narum,Buster,26692,119657,narumbu01,1009455,1967
Narvaez,Omar,66068,553882,narvaom01,13338,2021
Narveson,Chris,31392,429780,narvech01,2141,2016
,,,-1,nash02,-1,1942
Nash,Billy,26693,119661,nashbi01,1009456,1898
Nash,Cotton,26694,119658,nashco01,1009457,1970
,,,-1,nashge01,-1,1933
Nash,Jim,26695,119659,nashji01,1009458,1972
Nash,Ken,26696,119660,nashke01,1009459,1914
,,,-1,nashle01,-1,1929
Nastu,Philip,26697,119662,nastuph01,1009460,1980
Natal,Rob,17434,119663,natalro01,1009461,1997
Natera,Luis,130623,494884,,-1,
Nathan,Joe,461,150274,nathajo01,1122,2016
Nation,Joey,26698,349192,natiojo01,1009462,2000
Naton,Pete,26699,119664,natonpe01,1009463,1953
Nauert,Paul,130626,427361,,-1,
Naughton,Packy,110427,676050,naughpa01,23292,2021
Naulty,Dan,17435,119665,naultda01,1009464,1999
Nava,Daniel,58488,537953,navada01,5450,2017
Nava,Sandy,26700,119666,navasa01,1009468,1886
Navarreto,Brian,102434,640459,navarbr01,16398,2020
Navarro,Dioner,40216,425900,navardi01,3179,2016
Navarro,Efren,56991,519068,navaref01,9854,2018
Navarro,Jaime,26701,119667,navarja01,1009465,2000
Navarro,Julio,26702,119668,navarju01,1009466,1970
,,,-1,navarmi01,-1,1929
Navarro,Oswaldo,48425,464281,navaros01,3868,2010
,,,-1,navarra01,-1,1945
Navarro,Rey,56996,519071,navarre01,6008,2015
Navarro,Tito,18093,119669,navarti01,1009467,1993
Navarro,Yamaico,50876,501605,navarya01,5665,2013
Navas,Jose,149203,664265,,-1,
Naylor,Earl,26703,119670,nayloea01,1009469,1946
Naylor,Josh,106548,647304,naylojo01,18839,2021
Naylor,Rollie,26704,119671,nayloro01,1009470,1924
Naymick,Mike,26705,119672,naymimi01,1009471,1944
Neagle,Denny,843,119673,neaglde01,441,2003
Neagle,Jack,26706,119674,neaglja01,1009472,1884
,,,-1,neal02,-1,1940
Neal,Blaine,517,346862,nealbl01,1468,2005
Neal,Charlie,26707,119675,nealch01,1009473,1963
Neal,Offa,26708,119676,nealof01,1009476,1905
Neal,Thomas,51808,489166,nealth01,9461,2013
Neal,Zach,67829,594943,nealza01,11294,2018
Neale,Greasy,26709,119677,nealegr01,1009474,1924
Neale,Joe,26710,119678,nealejo01,1009475,1891
Nealon,Joe,26711,119679,nealoji01,1009477,1907
Necciai,Ron,26712,119680,necciro01,1009478,1952
Needham,Tom,26713,119681,needhto01,1009479,1914
Neel,Troy,17436,119682,neeltr01,1009480,1994
,,,-1,neelybo01,-1,1932
Neeman,Cal,26714,119683,neemaca01,1009481,1963
Neff,Doug,26715,119684,neffdo01,1009482,1915
Negray,Ron,26716,119685,negraro01,1009483,1958
Negron,Kristopher,50131,502117,negrokr01,5306,2019
Neher,Jim,26717,119686,neherji01,1009484,1912
Nehf,Art,26718,119687,nehfar01,1009485,1929
Neibauer,Gary,26719,119688,neibaga01,1009486,1973
Neidert,Nick,106550,663734,neideni01,18699,2021
Neidlinger,Jim,26720,119689,neidlji01,1009487,1990
Neiger,Al,26721,119690,neigeal01,1009488,1960
Neighbors,Bob,26722,119692,neighbo01,1009489,1939
Neighbors,Cy,26723,119691,neighcy01,1009490,1908
,,,-1,neilra01,-1,1948
Neill,Mike,17437,136261,neillmi01,1009491,1998
Neill,Tommy,26724,119693,neillto01,1009492,1947
Neis,Bernie,26725,119694,neisbe01,1009493,1927
Neitzke,Ernie,26726,119695,neitzer01,1009494,1921
Nekola,Bots,26727,119696,nekolbo01,1009495,1933
,,,-1,nelso04,-1,1922
Nelson,Andy,26728,119698,nelsoan01,1009496,1908
Nelson,Bill,26729,119716,nelsobi01,1009497,1884
,,,-1,,-1,
Nelson,Brad,31375,434525,nelsobr02,3821,2009
Nelson,Bryant,11341,408107,nelsobr01,203,2002
Nelson,Candy,26730,119705,nelsoca01,1009498,1890
Nelson,Chris,48454,455126,nelsoch01,8175,2014
,,,-1,nelsocl01,-1,1948
Nelson,Davey,26731,119699,nelsoda01,1009499,1977
,,,-1,,-1,
,,,-1,nelsoed01,-1,1943
Nelson,Emmett,26732,119700,nelsoem01,1009500,1936
,,,-1,nelsoev01,-1,1933
Nelson,Gene,26733,119715,nelsoge01,1009501,1993
Nelson,Jamie,26734,119703,nelsoja01,1009502,1983
Nelson,Jeff,1169,119704,nelsoje01,1092,2006
Nelson,Jeff,130724,427362,,-1,
Nelson,Jim,26735,119702,nelsoji01,1009503,1971
Nelson,Jimmy,65895,519076,nelsoji02,10547,2021
Nelson,Joe,17438,406874,nelsojo01,108,2010
Nelson,John,31393,449448,nelsojo02,3640,2006
Nelson,Kyle,110436,669459,nelsoky01,20515,2021
,,,-1,nelsole01,-1,1938
Nelson,Luke,26736,119706,nelsolu01,1009504,1919
Nelson,Lynn,26737,119707,nelsoly01,1009505,1940
Nelson,Mel,26738,119708,nelsome01,1009506,1969
Nelson,Nick,108290,656793,nelsoni01,20153,2021
Nelson,Ray,26739,119709,nelsora01,1009507,1901
Nelson,Red,26740,119697,nelsore01,1009508,1913
Nelson,Ricky,26741,119710,nelsori01,1009509,1986
Nelson,Rob,17914,119711,nelsoro03,1009512,1990
Nelson,Rocky,26742,119701,nelsoro01,1009510,1961
Nelson,Roger,26743,119713,nelsoro02,1009511,1976
Nelson,Scott,130741,427363,,-1,
Nelson,Tex,26744,119712,nelsote01,1009513,1957
Nelson,Tommy,26745,119714,nelsoto01,1009514,1945
Nen,Dick,26746,119717,nendi01,1009515,1970
Nen,Robb,462,119718,nenro01,1123,2002
Neris,Hector,67355,593576,nerishe01,11804,2021
Nesbitt,Angel,66094,553970,nesbian01,13415,2015
Neshek,Pat,40263,450212,neshepa01,4682,2019
Ness,Jack,26747,119719,nessja01,1009516,1916
Nettles,Graig,26748,119720,nettlgr01,1009517,1988
Nettles,Jim,26749,119721,nettlji01,1009518,1981
Nettles,Morris,26750,119722,nettlmo01,1009519,1975
Netzel,Milo,26751,119723,netzemi01,1009520,1909
Neu,Mike,16646,407915,neumi01,1685,2004
Neu,Otto,26752,119724,neuot01,1009525,1917
Neubauer,Hal,26753,119725,neubaha01,1009521,1925
Neuer,Tacks,26754,119726,neuerte01,1009522,1907
Neugebauer,Nick,149,400302,neugeni01,698,2002
Neumeier,Dan,26755,119727,neumeda01,1009523,1972
Neun,Johnny,26756,119728,neunjo01,1009524,1931
Neuse,Sheldon,108291,641914,neusesh01,19635,2021
Nevel,Ernie,26757,119729,neveler01,1009526,1953
Neverauskas,Dovydas,68132,596720,neverdo01,11604,2020
Nevers,Ernie,26758,119730,neverer01,1009527,1928
Nevin,Alexander,26759,119731,nevinal01,1009528,1873
Nevin,Phil,636,119732,nevinph01,1049,2006
Nevin,Tyler,106555,663527,nevinty01,17893,2021
Newberry,Jake,101452,623470,newbeja01,15136,2021
,,,-1,newbeji01,-1,1948
Newcomb,Sean,104863,656794,newcose01,16943,2021
Newcombe,Don,26760,119733,newcodo01,1009529,1960
Newell,George,26762,119735,newelt1,1009531,1877
Newell,John,26761,119734,neweljo01,1009530,1891
Newell,Tom,26763,119736,newelto01,1009532,1987
Newfield,Marc,17439,119737,newfima01,1009533,1998
Newhan,David,17440,209315,newhada01,2009,2008
Newhauser,Don,26764,119738,newhado01,1009534,1974
Newhouser,Hal,26765,119739,newhoha01,1009535,1955
,,,-1,newkial01,-1,1948
Newkirk,Floyd,26766,119740,newkifl01,1009536,1934
Newkirk,Joel,26767,119741,newkijo01,1009537,1920
Newlin,Maury,26768,119742,newlima01,1009538,1941
,,,-1,newma03,-1,1940
Newman,Al,17950,119743,newmaal01,1009539,1992
Newman,Alan,17441,150141,newmaal02,1009540,2000
Newman,Charlie,26769,119744,newmach01,1009541,1892
Newman,Fred,26770,119745,newmafr01,1009542,1967
Newman,Jeff,26771,119746,newmaje01,1009543,1984
Newman,Josh,48492,456682,newmajo01,7383,2008
Newman,Kevin,106558,621028,newmake01,17696,2021
Newman,Ray,26772,119747,newmara01,1009544,1973
,,,-1,newmata01,-1,1930
Newnam,Pat,26773,119748,newnapa01,1009545,1911
Newsom,Bobo,26774,119749,newsobo01,1009546,1953
Newsome,Dick,26775,119750,newsodi01,1009547,1943
Newsome,Ljay,106559,664714,newsolj01,19942,2021
,,,-1,newsoom01,-1,1929
Newsome,Skeeter,26776,119751,newsosk01,1009548,1947
Newson,Warren,17442,119752,newsowa01,1009549,1998
Newton,Doc,26777,119753,newtodo01,1009550,1909
Ngoepe,Gift,59480,547912,ngoepgi01,10340,2018
Ni,Fu-Te,58983,547820,nifu01,4199,2010
Niarhos,Gus,26778,119754,niarhgu01,1009551,1955
Nicasio,Juan,57000,504379,nicasju01,7731,2020
,,,-1,nichobi02,-1,1936
Nicholas,Brett,67064,592592,nichobr01,11192,2017
Nicholas,Don,26780,119756,nichodo01,1009559,1954
Nicholl,Sam,26779,119755,nichosa01,1009570,1890
Nicholls,Simon,26781,119757,nichosi01,1009571,1910
,,,-1,,-1,
Nichols,Al,26782,119758,nichoal01,1009552,1877
Nichols,Art,26783,119759,nichoar01,1009553,1903
Nichols,Carl,26784,119760,nichoca01,1009555,1991
Nichols,Chet,26785,119763,nichoch01,1009556,1932
Nichols,Chet,26786,119762,nichoch02,1009557,1964
Nichols,Dolan,26787,119764,nichodo02,1009560,1958
Nichols,Kid,26788,119761,nichoki01,1009564,1906
Nichols,Reid,26789,119768,nichore01,1009567,1987
Nichols,Rod,18249,119766,nichoro02,1009569,1995
Nichols,Roy,26790,119767,nichoro01,1009568,1944
Nichols,Tricky,26791,119765,nichotr01,1009572,1882
Nicholson,Bill,26792,119774,nichobi01,1009554,1953
Nicholson,Dave,26793,119769,nichoda01,1009558,1967
Nicholson,Frank,26794,119770,nichofr01,1009561,1912
Nicholson,Fred,26795,119771,nichofr02,1009562,1922
Nicholson,Kevin,17443,150441,nichode01,1009563,2000
Nicholson,Ovid,26796,119772,nichoov01,1009565,1912
Nicholson,Parson,26797,119773,nichopa01,1009566,1895
Nichting,Chris,11405,119775,nichtch01,1414,2002
Nickeas,Mike,46457,435081,nickemi01,7419,2013
Nickle,Doug,11408,276518,nickldo01,963,2002
Nicol,George,26798,119776,nicolge01,1009573,1894
Nicol,Hugh,26799,119777,nicolhu01,1009574,1890
Nicolino,Justin,68637,592593,nicolju01,11754,2017
Nicosia,Steve,26800,119778,nicosst01,1009575,1985
Nido,Tomas,100653,621512,nidoto01,13755,2021
Niebergall,Charlie,26801,119779,niebech01,1009576,1924
,,,492906,,-1,
Nied,David,18250,119780,niedda01,1009577,1996
Niedenfuer,Tom,26802,119781,niedeto01,1009578,1990
Niehaus,Al,26803,119782,niehaal01,1009579,1925
Niehaus,Dick,26804,119783,niehadi01,1009580,1920
Niehoff,Bert,26805,119784,niehobe01,1009581,1918
Niekro,Joe,26806,119785,niekrjo01,1009582,1988
Niekro,Lance,31471,408067,niekrla01,1832,2007
Niekro,Phil,26807,119786,niekrph01,1009583,1987
Nielsen,Jerry,26808,119787,nielsje01,1009584,1993
Nielsen,Milt,26809,119789,nielsmi01,1009585,1951
Nielsen,Scott,26810,119788,nielssc01,1009586,1989
Nieman,Bob,26811,119791,niemabo01,1009587,1962
Nieman,Butch,26812,119790,niemabu01,1009588,1945
Niemann,Jeff,48246,435298,niemaje01,8591,2012
Niemann,Randy,26813,119792,niemara01,1009589,1987
Niemes,Jack,26814,119793,niemeja01,1009590,1943
Niemiec,Al,26815,119794,niemial01,1009591,1936
Niese,Jonathon,46468,477003,niesejo01,4424,2016
